# rocket_logger v3.5 rate=100Hz accel=16G(2048/G) gyro=2000dps(16.4/dps) sound=A1 boot=2
t_ms,ax,ay,az,gx,gy,gz,snd_min,snd_max
22840,-50,-1899,846,15,12,-18,503,515
22850,-45,-1899,851,11,18,-19,505,517
22860,-51,-1894,839,21,18,-17,503,516
22870,-60,-1899,847,11,22,-20,504,515
22880,-42,-1898,838,13,15,-17,505,517
22890,-61,-1894,868,14,20,-17,500,516
22900,-52,-1892,828,15,23,-15,504,518
22910,-46,-1891,846,19,16,-16,504,516
22920,-53,-1889,846,17,19,-17,503,514
22930,-60,-1905,846,17,19,-16,504,515
22940,-38,-1887,849,21,16,-19,502,515
22950,-51,-1882,859,20,21,-14,503,515
22960,-64,-1895,839,21,20,-17,504,516
22970,-46,-1896,834,20,11,-11,504,514
22980,-56,-1892,838,16,19,-23,502,514
22990,-41,-1888,861,17,18,-21,503,515
23000,-54,-1880,859,15,24,-18,504,520
23010,-58,-1899,845,15,29,-12,504,518
23020,-49,-1889,844,13,12,-15,503,516
23030,-48,-1881,849,13,26,-23,504,516
23040,-58,-1895,829,17,16,-19,504,516
23050,-49,-1887,838,17,22,-21,503,515
23060,-52,-1891,837,11,27,-16,502,517
23070,-64,-1892,846,10,19,-18,503,517
23080,-41,-1891,859,10,21,-24,505,516
23090,-55,-1883,826,16,25,-19,505,515
23100,-40,-1889,847,20,11,-12,505,515
23110,-49,-1894,858,16,15,-18,503,518
23120,-70,-1896,841,16,27,-27,503,518
23130,-51,-1899,850,17,24,-19,504,515
23140,-47,-1890,851,15,13,-15,502,516
23157,-50,-1891,846,14,17,-18,507,507
23163,-53,-1894,842,17,21,-13,513,513
23170,-52,-1895,841,14,5,-17,503,515
23180,-61,-1902,846,18,15,-20,502,515
23190,-48,-1885,854,18,22,-23,503,515
23200,-53,-1892,843,12,19,-13,504,518
23211,-46,-1899,857,16,17,-20,502,518
23220,-45,-1888,850,16,13,-15,504,516
23230,-57,-1890,830,16,20,-19,494,524
23240,-30,-1889,844,12,23,-21,480,541
23250,-47,-1904,844,21,19,-17,470,546
23260,-44,-1888,841,15,20,-16,464,563
23270,-56,-1900,826,15,15,-19,472,567
23280,-67,-1890,845,12,20,-11,455,566
23290,-43,-1885,857,14,31,-23,458,566
23300,-46,-1898,838,15,20,-17,466,559
23310,-58,-1897,849,17,17,-13,475,548
23320,-46,-1901,843,14,15,-23,480,543
23330,-51,-1884,856,12,14,-21,480,546
23340,-41,-1890,841,18,24,-16,483,543
23350,-38,-1892,831,18,16,-15,482,539
23360,-54,-1897,844,19,19,-17,483,542
23370,-76,-1895,840,12,23,-15,485,542
23380,-59,-1893,850,15,18,-14,486,537
23390,-52,-1878,851,17,18,-19,488,539
23400,-49,-1896,830,16,23,-14,490,540
23410,-46,-1887,852,7,20,-22,489,535
23420,-55,-1897,824,11,10,-13,489,537
23430,-59,-1890,836,14,22,-18,491,533
23440,-44,-1902,845,19,17,-19,491,529
23450,-45,-1892,846,15,13,-13,498,524
23460,-58,-1893,857,16,15,-21,503,518
23470,-43,-1899,850,14,16,-17,502,525
23480,-66,-1890,834,16,23,-20,500,525
23490,-52,-1888,841,13,24,-23,491,532
23500,-49,-1888,838,13,11,-25,474,543
23510,-51,-1887,837,16,19,-15,456,555
23520,-47,-1879,849,10,13,-19,444,583
23530,-47,-1895,845,15,14,-18,437,587
23540,-45,-1910,853,16,17,-17,448,583
23550,-60,-1888,846,16,23,-17,452,576
23560,-48,-1896,838,13,15,-12,469,559
23570,-44,-1892,843,16,26,-15,476,542
23580,-57,-1888,832,18,27,-16,498,529
23590,-63,-1899,849,15,24,-19,499,525
23600,-57,-1890,849,11,29,-17,501,523
23610,-53,-1890,828,15,16,-18,497,525
23620,-55,-1892,836,19,26,-19,498,523
23630,-43,-1895,844,12,21,-17,498,525
23640,-66,-1894,861,13,6,-15,501,518
23653,-51,-1886,861,18,16,-14,523,523
23660,-32,-1887,850,22,29,-13,504,504
23670,-55,-1886,816,10,16,-12,498,526
23680,-46,-1888,851,13,24,-20,483,541
23690,-50,-1899,866,11,13,-11,474,540
23700,-44,-1884,830,16,20,-18,471,549
23710,-55,-1907,836,17,23,-19,450,561
23720,-47,-1890,852,13,9,-13,467,544
23730,-66,-1883,859,14,22,-11,494,532
23740,-43,-1893,838,16,31,-16,496,524
23750,-49,-1887,837,17,22,-20,500,525
23760,-50,-1892,843,13,23,-16,503,523
23770,-57,-1893,855,14,17,-13,500,522
23780,-42,-1896,854,14,21,-22,499,519
23790,-54,-1902,851,17,21,-16,502,523
23800,-56,-1891,844,15,22,-20,494,525
23810,-64,-1889,835,12,13,-19,486,528
23820,-57,-1892,843,18,18,-15,480,535
23830,-54,-1896,836,13,30,-22,463,544
23840,-53,-1905,841,20,15,-19,448,567
23851,-43,-1910,835,15,16,-14,451,565
23860,-47,-1903,835,13,20,-14,460,549
23870,-56,-1905,836,18,15,-15,462,562
23880,-46,-1894,831,17,18,-22,461,555
23890,-50,-1883,839,12,21,-16,460,562
23900,-43,-1892,839,19,19,-17,486,546
23910,-35,-1894,853,16,20,-24,477,532
23920,-57,-1889,828,15,20,-14,486,523
23930,-60,-1891,847,15,18,-16,503,517
23940,-41,-1890,832,16,13,-17,502,517
23950,-52,-1894,849,13,17,-15,503,516
23960,-48,-1894,850,13,10,-22,501,518
23970,-49,-1895,851,13,18,-13,503,516
23980,-51,-1893,836,18,9,-20,504,518
23990,-53,-1891,852,21,14,-24,504,517
24000,-39,-1879,845,18,36,-18,502,517
24010,-46,-1887,844,17,18,-18,506,518
24020,-40,-1885,849,17,13,-18,503,516
24030,-43,-1889,849,17,20,-21,504,519
24040,-51,-1895,850,18,15,-19,504,516
24050,-53,-1890,843,13,30,-16,501,516
24060,-60,-1892,849,15,18,-16,503,516
24070,-50,-1903,853,14,24,-17,505,517
24080,-41,-1873,853,12,13,-15,503,516
24090,-63,-1897,852,12,22,-21,503,514
24100,-53,-1887,835,16,13,-15,503,516
24110,-37,-1889,831,16,14,-18,505,514
24120,-60,-1894,851,13,21,-15,504,514
24130,-48,-1882,833,12,17,-19,504,516
24140,-50,-1888,856,19,11,-20,505,519
24154,-24,-1900,832,13,18,-14,514,514
24161,-62,-1893,838,18,14,-15,509,509
24170,-63,-1899,840,14,17,-19,504,516
24180,-51,-1891,849,12,12,-14,504,517
24190,-56,-1893,838,19,8,-20,504,517
24200,-54,-1880,833,17,17,-15,505,516
24210,-51,-1891,844,17,23,-21,504,517
24220,-58,-1892,848,15,13,-12,501,516
24230,-52,-1892,843,12,23,-13,503,516
24240,-36,-1895,839,16,20,-18,505,517
24250,-37,-1891,852,17,23,-16,503,516
24260,-43,-1894,824,14,19,-16,505,515
24270,-50,-1902,835,14,9,-22,505,517
24280,-46,-1896,855,14,17,-17,502,520
24290,-66,-1889,845,17,19,-18,503,516
24300,-49,-1909,852,17,16,-16,502,516
24310,-56,-1897,829,17,20,-22,501,517
24320,-56,-1891,824,11,23,-16,503,516
24330,-50,-1883,871,20,18,-19,505,516
24340,-58,-1894,856,18,24,-14,504,515
24350,-52,-1887,854,16,7,-13,505,518
24360,-56,-1890,834,12,17,-14,502,517
24370,-68,-1878,848,16,22,-23,504,516
24380,-41,-1900,845,23,20,-19,503,515
24390,-61,-1899,838,17,23,-15,503,516
24400,-51,-1894,847,10,13,-22,502,517
24410,-44,-1898,848,16,23,-17,505,515
24420,-65,-1894,832,16,28,-18,505,518
24430,-58,-1906,836,14,22,-16,503,515
24440,-41,-1901,857,13,20,-20,504,515
24450,-61,-1883,855,14,17,-18,503,515
24460,-51,-1898,830,13,20,-18,504,514
24470,-49,-1885,837,17,10,-19,505,518
24480,-55,-1902,853,10,15,-12,505,516
24491,-54,-1886,832,17,14,-13,506,516
24500,-44,-1902,836,19,22,-14,504,515
24510,-65,-1891,848,15,18,-17,505,519
24520,-48,-1893,849,14,5,-18,503,516
24530,-62,-1900,843,17,21,-21,504,516
24540,-57,-1901,840,11,14,-12,506,516
24550,-36,-1887,834,15,20,-19,505,516
24560,-47,-1899,839,18,27,-25,504,515
24570,-49,-1883,842,16,22,-20,505,516
24580,-38,-1897,864,15,12,-17,502,515
24590,-44,-1887,855,12,17,-23,505,516
24600,-50,-1895,844,15,31,-21,504,515
24610,-39,-1890,846,16,20,-17,504,514
24620,-43,-1894,837,12,18,-15,503,516
24630,-49,-1897,842,13,14,-19,505,518
24640,-55,-1891,820,18,14,-20,503,517
24653,-42,-1884,853,16,18,-15,511,511
24660,-23,-1883,846,13,14,-20,514,514
24670,-47,-1896,844,13,22,-21,503,517
24680,-42,-1885,841,16,22,-16,504,516
24690,-46,-1896,839,22,20,-17,505,515
24700,-59,-1895,856,17,19,-13,505,518
24710,-43,-1913,844,12,21,-15,505,515
24720,-56,-1892,847,17,27,-17,506,519
24730,-67,-1893,842,15,25,-21,505,516
24740,-52,-1907,859,11,15,-18,505,515
24750,-55,-1893,830,25,23,-18,506,514
24760,-50,-1891,860,14,20,-17,503,515
24770,-54,-1894,847,12,20,-20,505,517
24780,-51,-1886,858,16,22,-18,504,514
24790,-55,-1904,850,13,23,-16,505,514
24800,-59,-1897,829,11,25,-18,503,516
24810,-60,-1887,846,18,24,-15,505,514
24820,-59,-1901,836,17,19,-22,506,515
24830,-41,-1890,848,10,11,-13,504,515
24840,-57,-1894,837,13,10,-22,504,517
24857,-55,-1897,853,14,17,-18,514,514
24860,-43,-1903,842,18,18,-11,506,506
24870,-63,-1905,850,19,22,-20,505,516
24880,-48,-1895,851,12,26,-18,504,516
24890,-43,-1896,859,14,13,-13,504,516
24900,-58,-1894,843,10,30,-17,502,517
24910,-63,-1884,858,18,19,-23,504,518
24920,-41,-1886,832,14,24,-13,505,514
24930,-60,-1896,844,16,21,-19,503,514
24940,-55,-1888,848,12,27,-18,505,514
24950,-56,-1896,848,21,14,-24,505,516
24960,-57,-1889,851,14,22,-17,503,516
24970,-47,-1893,827,12,28,-17,504,515
24980,-38,-1901,843,9,13,-20,505,516
24990,-42,-1892,842,13,19,-23,506,514
25000,-48,-1888,841,13,19,-17,505,515
25010,-49,-1894,842,10,17,-17,504,517
25020,-52,-1883,857,15,18,-12,502,516
25030,-54,-1885,836,16,19,-18,501,515
25040,-60,-1894,854,14,25,-20,506,515
25050,-50,-1897,854,11,19,-10,503,515
25060,-51,-1894,859,15,21,-16,505,518
25070,-51,-1902,849,16,11,-12,503,517
25080,-49,-1891,842,13,22,-19,504,516
25090,-50,-1894,842,20,20,-19,506,515
25100,-64,-1901,843,18,17,-17,506,516
25110,-44,-1886,832,15,15,-18,504,516
25120,-57,-1890,842,12,23,-15,503,516
25131,-55,-1900,842,17,15,-11,501,517
25140,-52,-1890,844,17,23,-17,503,516
25153,-59,-1897,839,12,23,-10,505,505
25160,-29,-1879,859,11,20,-11,520,520
25170,-65,-1900,837,13,21,-13,481,535
25180,-62,-1887,834,15,28,-15,485,545
25190,-41,-1892,843,14,15,-17,481,553
25200,-56,-1895,838,18,22,-18,475,551
25210,-33,-1897,855,17,18,-20,479,554
25220,-54,-1888,839,19,26,-15,480,549
25230,-50,-1895,844,17,23,-17,482,553
25240,-51,-1892,853,15,20,-14,484,556
25250,-39,-1892,847,10,21,-13,482,552
25260,-58,-1890,846,13,10,-22,481,563
25270,-41,-1887,848,15,24,-16,479,561
25280,-64,-1897,844,16,14,-17,475,566
25290,-59,-1899,839,19,22,-17,474,566
25300,-38,-1894,855,14,15,-15,468,568
25310,-44,-1894,853,13,16,-18,468,565
25320,-53,-1892,861,15,21,-15,464,579
25330,-38,-1894,858,14,21,-20,466,572
25340,-32,-1897,845,16,18,-19,466,587
25350,-53,-1897,862,16,10,-21,471,581
25360,-51,-1896,835,10,11,-17,470,573
25370,-52,-1900,847,19,23,-20,469,581
25380,-51,-1894,850,11,22,-13,469,585
25390,-54,-1887,835,16,21,-18,466,578
25400,-50,-1893,831,22,19,-17,465,585
25410,-43,-1883,846,17,16,-15,471,574
25420,-60,-1892,855,10,16,-19,470,565
25430,-44,-1891,845,12,20,-23,469,557
25440,-46,-1884,866,11,19,-17,471,544
25450,-44,-1894,858,12,10,-17,482,536
25460,-52,-1877,840,9,8,-17,481,537
25470,-52,-1896,827,17,22,-22,473,545
25480,-50,-1887,856,13,12,-26,476,548
25490,-38,-1885,844,18,11,-14,478,547
25500,-54,-1891,837,19,12,-15,487,543
25510,-64,-1899,836,12,25,-13,497,524
25520,-41,-1892,829,15,24,-21,500,522
25530,-45,-1892,848,11,19,-18,499,519
25540,-66,-1904,844,16,24,-16,499,518
25550,-43,-1892,857,13,16,-18,504,516
25560,-46,-1898,846,17,22,-14,504,517
25570,-58,-1898,847,16,19,-17,503,516
25580,-46,-1892,842,13,21,-18,504,515
25590,-47,-1906,840,12,31,-17,503,516
25600,-50,-1896,839,12,17,-12,506,516
25610,-39,-1895,833,12,15,-19,503,518
25620,-69,-1899,835,13,23,-19,504,514
25630,-54,-1893,833,18,12,-16,504,514
25640,-57,-1883,830,13,21,-17,504,517
25654,-34,-1898,858,14,26,-13,505,505
25661,-53,-1888,858,16,19,-22,506,506
25670,-38,-1896,818,11,18,-18,504,514
25680,-42,-1896,829,18,20,-14,505,515
25690,-62,-1891,846,12,22,-19,505,514
25700,-46,-1881,837,15,17,-14,504,516
25710,-36,-1895,857,18,19,-24,505,513
25720,-44,-1886,864,14,16,-24,503,514
25730,-56,-1881,842,16,12,-13,502,515
25740,-47,-1892,842,12,23,-17,505,516
25750,-43,-1901,845,13,12,-20,506,514
25760,-50,-1897,843,19,29,-13,504,515
25771,-61,-1894,838,12,23,-12,507,516
25780,-40,-1895,864,16,17,-16,505,516
25790,-64,-1897,842,15,24,-17,503,515
25800,-48,-1902,828,14,16,-17,505,515
25810,-60,-1898,829,13,20,-13,506,514
25820,-41,-1891,852,12,18,-21,506,515
25830,-41,-1889,852,8,22,-18,504,514
25840,-55,-1890,839,19,26,-17,504,516
25850,-39,-1897,834,18,21,-23,503,514
25860,-39,-1887,839,17,17,-15,506,515
25870,-65,-1896,834,20,31,-16,505,515
25880,-62,-1892,839,16,26,-19,505,516
25890,-43,-1889,844,21,25,-22,505,517
25900,-44,-1909,837,13,15,-15,503,516
25910,-37,-1885,870,12,18,-19,505,516
25920,-47,-1890,841,13,28,-14,506,517
25930,-68,-1894,817,17,17,-18,504,516
25940,-52,-1903,840,12,20,-13,502,517
25950,-34,-1896,855,11,19,-22,503,515
25960,-54,-1895,844,16,13,-20,503,517
25970,-41,-1894,842,14,18,-18,506,516
25980,-53,-1908,853,15,17,-16,505,518
25990,-67,-1883,849,15,18,-19,499,520
26000,-36,-1902,829,14,19,-15,501,518
26010,-62,-1893,837,13,15,-15,500,517
26020,-51,-1890,839,14,23,-15,499,519
26030,-32,-1887,843,19,23,-17,502,518
26040,-54,-1894,860,19,19,-17,505,518
26050,-32,-1897,858,16,19,-16,501,521
26060,-60,-1902,853,13,27,-19,501,520
26070,-46,-1908,853,17,16,-16,499,527
26080,-51,-1893,846,11,19,-20,498,529
26090,-51,-1902,842,14,16,-16,492,535
26100,-50,-1900,833,16,28,-20,488,540
26110,-48,-1895,849,16,20,-22,484,536
26120,-45,-1887,851,18,18,-19,488,542
26130,-62,-1888,838,11,10,-26,486,536
26140,-45,-1898,862,12,17,-19,486,538
26153,-48,-1896,839,17,20,-16,524,524
26160,-49,-1901,850,16,21,-20,488,488
26170,-51,-1898,857,15,26,-17,483,542
26180,-55,-1895,850,18,28,-16,488,534
26190,-55,-1878,840,19,16,-25,494,527
26200,-36,-1899,858,13,17,-16,499,521
26210,-52,-1895,858,15,22,-21,500,517
26220,-46,-1893,832,13,26,-21,504,516
26230,-50,-1880,824,14,26,-20,502,517
26240,-45,-1889,856,15,12,-21,494,519
26250,-44,-1884,847,15,15,-17,502,517
26260,-40,-1892,855,9,16,-17,500,518
26270,-24,-1895,838,13,24,-18,503,516
26280,-51,-1891,850,12,18,-22,502,515
26290,-43,-1893,840,18,21,-20,501,515
26300,-47,-1897,846,17,27,-24,505,517
26310,-56,-1887,849,16,18,-20,502,519
26320,-64,-1899,836,12,26,-19,498,522
26330,-49,-1898,855,12,14,-12,493,528
26340,-43,-1896,853,14,23,-14,493,531
26350,-51,-1897,842,14,15,-14,481,537
26360,-47,-1895,859,20,21,-14,484,532
26370,-45,-1894,840,14,20,-14,486,531
26380,-53,-1893,837,14,8,-18,485,532
26390,-51,-1907,854,18,22,-16,473,545
26400,-50,-1885,843,19,26,-15,471,537
26411,-51,-1888,845,15,29,-18,481,534
26420,-56,-1902,856,15,19,-14,483,532
26430,-60,-1898,847,15,23,-17,478,534
26440,-50,-1885,821,18,21,-19,477,529
26450,-34,-1891,840,15,14,-13,478,528
26460,-59,-1886,831,16,22,-13,489,530
26470,-47,-1905,844,12,17,-10,491,527
26480,-50,-1882,849,14,19,-13,490,522
26490,-49,-1897,849,15,11,-16,502,517
26500,-59,-1894,846,12,22,-17,503,515
26510,-45,-1902,846,11,25,-13,504,516
26520,-47,-1890,844,12,22,-20,503,515
26530,-45,-1897,842,19,23,-16,504,515
26540,-58,-1894,852,8,12,-16,505,515
26550,-60,-1896,831,17,22,-12,505,516
26560,-45,-1905,851,17,21,-20,504,516
26570,-55,-1900,848,15,23,-19,503,516
26580,-49,-1894,839,12,21,-17,504,515
26590,-49,-1886,851,10,21,-24,504,515
26600,-48,-1889,844,15,25,-20,504,515
26610,-42,-1895,855,16,20,-19,498,520
26620,-31,-1885,834,14,19,-18,502,519
26630,-63,-1897,845,11,23,-22,505,515
26640,-45,-1880,862,12,22,-19,501,515
26653,-45,-1899,852,17,16,-18,512,512
26660,-36,-1895,864,11,25,-16,512,512
26670,-67,-1898,845,11,19,-14,501,517
26680,-58,-1891,845,13,20,-15,500,514
26690,-58,-1889,872,16,27,-11,504,521
26700,-61,-1891,840,15,22,-13,502,519
26710,-56,-1891,850,14,23,-22,499,516
26720,-43,-1888,834,17,21,-14,502,517
26730,-51,-1897,835,21,22,-20,503,517
26740,-58,-1904,830,22,23,-16,504,517
26750,-46,-1885,855,16,16,-20,504,517
26760,-53,-1886,842,17,21,-24,503,517
26770,-63,-1898,854,19,23,-24,504,518
26780,-37,-1886,857,16,24,-20,502,519
26790,-67,-1904,848,21,22,-16,506,518
26800,-57,-1884,828,19,14,-17,505,516
26810,-49,-1888,843,10,10,-18,504,516
26820,-59,-1890,840,13,12,-17,500,516
26830,-57,-1895,831,21,13,-16,506,518
26840,-40,-1894,824,14,19,-19,506,517
26850,-52,-1881,838,14,22,-18,500,516
26860,-58,-1887,838,16,18,-14,504,516
26870,-52,-1901,840,22,13,-19,501,516
26880,-50,-1910,833,13,28,-17,498,518
26890,-57,-1897,843,15,6,-23,506,516
26900,-49,-1880,846,13,16,-18,503,514
26910,-44,-1892,844,16,17,-26,504,516
26920,-47,-1901,835,16,11,-17,504,517
26930,-38,-1894,833,13,19,-23,503,517
26940,-51,-1887,855,14,14,-18,504,515
26950,-50,-1880,857,11,13,-14,505,517
26968,-47,-1890,844,22,15,-20,509,509
26971,-51,-1898,847,18,25,-15,511,511
26980,-58,-1889,858,15,18,-19,504,516
26990,-49,-1893,858,10,26,-15,505,516
27000,-49,-1886,828,18,18,-21,504,515
27010,-56,-1891,845,20,14,-18,504,516
27020,-56,-1901,860,17,22,-21,504,514
27030,-35,-1897,829,15,19,-21,504,517
27040,-53,-1892,834,12,24,-22,504,517
27051,-33,-1893,852,14,24,-15,503,515
27060,-38,-1895,859,21,29,-19,506,517
27070,-56,-1895,844,17,14,-16,502,516
27080,-52,-1898,837,16,24,-17,505,516
27090,-48,-1897,842,17,21,-17,504,516
27100,-58,-1889,840,18,15,-15,504,518
27110,-52,-1895,846,14,25,-19,504,516
27120,-49,-1895,844,10,25,-17,506,514
27130,-55,-1903,834,14,24,-21,506,515
27140,-52,-1895,852,15,31,-17,504,516
27153,-68,-1893,851,12,20,-18,516,516
27160,-44,-1904,821,10,18,-16,513,513
27170,-39,-1890,851,12,19,-22,505,517
27180,-51,-1889,845,15,17,-15,503,515
27190,-53,-1893,849,14,19,-18,504,515
27200,-61,-1890,833,13,10,-14,498,519
27210,-64,-1897,839,7,17,-17,503,518
27220,-45,-1892,841,16,20,-18,502,517
27230,-60,-1889,846,20,26,-19,503,519
27240,-49,-1896,847,14,8,-16,503,517
27250,-48,-1896,826,13,10,-18,505,516
27260,-62,-1887,857,11,17,-21,503,515
27270,-54,-1886,822,10,19,-16,504,516
27280,-61,-1896,834,18,19,-23,501,517
27290,-52,-1891,840,18,19,-19,503,515
27300,-58,-1882,833,13,26,-19,503,515
27310,-63,-1898,833,19,9,-12,505,516
27320,-48,-1900,825,16,20,-21,506,517
27330,-39,-1898,858,15,29,-18,501,517
27340,-57,-1893,867,19,10,-15,503,516
27350,-52,-1899,831,19,17,-17,505,517
27360,-48,-1890,839,13,16,-20,504,518
27370,-46,-1898,853,18,22,-12,505,517
27380,-36,-1885,855,18,23,-16,502,515
27390,-46,-1900,839,12,19,-15,505,516
27400,-54,-1903,835,13,30,-15,504,515
27410,-52,-1893,858,15,26,-22,504,517
27420,-56,-1909,850,16,13,-24,504,517
27430,-60,-1894,849,11,22,-16,505,516
27440,-48,-1903,849,18,20,-19,506,517
27450,-61,-1894,829,16,21,-12,505,515
27460,-66,-1900,825,19,23,-20,502,515
27470,-40,-1891,867,14,20,-12,505,518
27480,-41,-1895,842,19,17,-19,506,515
27490,-56,-1893,824,19,15,-16,504,517
27500,-41,-1896,844,20,18,-18,503,514
27510,-61,-1897,832,16,32,-23,503,517
27520,-59,-1891,856,16,17,-14,503,516
27530,-43,-1898,848,13,17,-16,502,515
27540,-61,-1889,872,14,20,-18,503,517
27550,-57,-1905,828,17,22,-23,505,516
27560,-55,-1898,844,13,17,-22,504,517
27570,-67,-1903,860,16,21,-17,503,518
27580,-51,-1894,823,19,11,-16,502,518
27590,-48,-1893,845,13,21,-20,503,517
27600,-53,-1885,832,13,21,-18,506,517
27610,-60,-1890,830,18,21,-19,503,516
27620,-53,-1894,827,11,12,-20,503,515
27630,-57,-1896,843,15,15,-14,504,517
27640,-37,-1896,843,14,24,-18,503,516
27654,-60,-1902,835,18,26,-16,514,514
27661,-42,-1896,843,16,24,-23,511,511
27670,-46,-1879,833,10,26,-20,503,515
27680,-50,-1894,825,15,15,-16,504,516
27691,-54,-1902,829,17,22,-15,504,515
27700,-56,-1896,835,18,10,-22,502,516
27710,-69,-1892,839,17,21,-13,503,516
27720,-38,-1897,838,15,17,-11,505,515
27730,-48,-1893,847,19,26,-16,502,517
27740,-38,-1898,844,13,21,-16,502,516
27750,-49,-1890,835,13,15,-18,502,516
27760,-48,-1894,850,13,17,-17,502,519
27770,-61,-1889,845,15,23,-10,504,515
27780,-50,-1899,834,19,29,-14,502,515
27790,-55,-1894,847,13,17,-14,503,517
27800,-41,-1897,829,14,24,-20,504,516
27810,-48,-1882,832,18,10,-18,503,516
27820,-61,-1892,829,12,16,-16,502,515
27830,-49,-1888,842,16,10,-11,501,516
27840,-46,-1888,848,16,20,-17,504,517
27850,-60,-1900,845,17,20,-15,503,518
27860,-54,-1881,860,14,19,-14,505,515
27870,-40,-1896,849,15,14,-21,504,517
27880,-69,-1896,845,17,16,-22,504,516
27890,-54,-1887,834,15,13,-10,504,515
27900,-55,-1900,850,18,19,-15,504,518
27910,-48,-1902,851,15,15,-21,504,515
27920,-42,-1887,845,19,7,-21,505,518
27930,-51,-1891,848,11,18,-17,502,518
27940,-46,-1880,835,15,20,-11,503,515
27950,-40,-1885,832,14,23,-20,503,515
27960,-59,-1892,837,13,15,-16,502,517
27970,-43,-1908,839,12,30,-13,500,515
27980,-57,-1889,840,16,21,-20,505,516
27990,-58,-1899,841,20,13,-23,501,516
28000,-51,-1906,836,16,12,-20,504,516
28010,-60,-1901,845,15,31,-18,505,516
28020,-35,-1882,856,14,21,-20,504,517
28030,-32,-1886,852,24,16,-17,503,519
28040,-36,-1895,864,19,13,-21,504,514
28050,-53,-1894,850,13,20,-23,506,515
28060,-45,-1902,847,14,27,-15,505,516
28070,-49,-1897,861,13,16,-17,504,516
28080,-60,-1902,828,16,12,-20,502,517
28090,-48,-1894,859,21,18,-20,504,514
28100,-53,-1890,845,14,23,-20,504,516
28110,-47,-1890,850,16,18,-16,503,515
28120,-54,-1904,838,16,11,-21,502,515
28130,-50,-1892,847,16,24,-20,502,516
28140,-36,-1889,843,17,31,-17,505,522
28153,-58,-1896,831,15,22,-16,513,513
28161,-49,-1884,855,22,28,-12,513,513
28170,-43,-1896,843,18,16,-18,504,518
28180,-53,-1891,840,16,20,-20,505,516
28190,-47,-1894,842,17,8,-10,503,517
28200,-48,-1892,843,15,17,-16,504,516
28210,-64,-1890,840,14,9,-17,504,516
28220,-52,-1896,824,17,25,-14,503,516
28230,-52,-1887,840,14,26,-21,504,516
28240,-51,-1894,837,16,11,-11,504,516
28250,-58,-1890,852,23,10,-15,504,517
28260,-41,-1902,867,19,19,-15,504,516
28270,-62,-1893,847,15,16,-19,504,514
28280,-43,-1890,839,13,16,-17,505,515
28290,-43,-1896,832,12,25,-25,502,515
28300,-66,-1890,849,18,12,-19,505,517
28310,-41,-1885,830,13,17,-18,500,515
28320,-60,-1889,859,13,21,-13,505,518
28331,-56,-1888,860,17,17,-19,504,514
28340,-46,-1891,858,16,20,-14,505,514
28350,-63,-1896,839,14,24,-18,503,516
28360,-32,-1884,832,13,18,-16,504,518
28370,-43,-1899,857,15,28,-17,504,516
28380,-63,-1891,843,13,15,-21,504,515
28390,-60,-1892,835,15,9,-16,502,517
28400,-55,-1891,841,20,19,-21,504,517
28410,-58,-1901,846,12,18,-15,502,516
28420,-48,-1880,850,15,22,-17,504,518
28430,-49,-1892,818,20,14,-19,504,515
28440,-52,-1889,835,8,13,-20,505,516
28450,-47,-1889,847,16,20,-16,504,516
28460,-44,-1897,847,16,7,-22,505,515
28470,-40,-1887,860,13,23,-14,504,515
28480,-59,-1897,853,15,14,-15,506,515
28490,-52,-1890,837,13,36,-20,505,514
28500,-38,-1886,850,13,12,-21,503,516
28510,-44,-1886,850,10,20,-19,504,516
28520,-53,-1898,846,14,26,-14,505,515
28530,-32,-1904,834,20,10,-17,504,515
28540,-52,-1891,836,18,21,-12,504,516
28550,-54,-1908,830,14,11,-8,503,516
28560,-38,-1890,853,15,28,-22,504,516
28570,-56,-1908,845,17,24,-21,504,516
28580,-40,-1890,841,17,16,-17,504,516
28590,-47,-1890,849,11,21,-18,504,514
28600,-50,-1902,849,10,17,-19,504,516
28610,-27,-1887,848,16,14,-15,505,515
28620,-60,-1886,839,15,21,-12,505,517
28630,-53,-1892,836,17,16,-22,502,519
28640,-32,-1883,846,15,25,-19,506,517
28653,-54,-1901,822,16,22,-23,513,513
28660,-48,-1895,842,16,20,-14,507,507
28670,-52,-1886,839,18,12,-13,506,517
28680,-47,-1897,837,15,23,-17,503,518
28690,-55,-1887,845,16,17,-18,505,515
28700,-43,-1900,872,13,23,-24,504,515
28710,-59,-1894,865,16,16,-21,503,517
28720,-62,-1892,839,10,14,-17,503,517
28730,-52,-1893,847,14,18,-23,502,515
28740,-59,-1897,838,15,11,-20,504,515
28750,-48,-1901,843,14,21,-17,505,516
28760,-50,-1888,831,20,22,-20,503,515
28770,-50,-1895,840,14,15,-22,505,516
28780,-40,-1896,847,13,19,-21,502,517
28790,-53,-1893,848,16,20,-16,500,515
28800,-64,-1892,841,16,18,-13,504,517
28810,-55,-1889,838,15,18,-13,503,515
28820,-50,-1882,847,15,15,-17,505,516
28830,-47,-1899,836,19,29,-18,505,515
28840,-48,-1889,858,16,15,-14,504,517
28850,-42,-1884,845,16,21,-17,504,516
28860,-49,-1890,852,16,17,-13,503,516
28870,-56,-1886,841,10,15,-14,502,515
