# rocket_logger v3.6 wait=10Hz fly=100Hz accel=16G(2048/G) gyro=2000dps(16.4/dps) sound=A1 boot=6
t_ms,ax,ay,az,gx,gy,gz,snd_min,snd_max
12964,-1316,-70,1572,20,1,-37,496,523
12974,-1256,-117,1559,15,11,-8,502,521
12984,-1316,-12,1537,8,8,16,500,522
12994,-1303,97,1569,13,6,-6,498,524
13004,-1287,73,1559,18,30,-29,498,525
13014,-1175,120,1577,5,44,-56,499,526
13024,-1284,-7,1539,27,40,-66,497,520
13041,-1260,-72,1565,18,46,-39,508,508
13044,-1258,-42,1578,13,48,-30,506,506
13058,-1290,-35,1554,15,38,-3,509,509
13065,-1299,24,1514,12,44,0,501,501
13074,-1330,60,1522,14,36,2,503,519
13084,-1335,55,1517,16,20,-24,494,520
13094,-1313,76,1529,9,18,-35,498,522
13104,-1340,-1,1531,9,5,-46,501,518
13114,-1283,-41,1551,9,12,-27,493,523
13124,-1307,-55,1556,12,11,-12,496,524
13134,-1281,-48,1542,14,13,2,495,524
13144,-1297,16,1580,12,16,15,502,520
13154,-1306,29,1532,10,20,3,495,521
13164,-1318,65,1563,10,24,-19,492,525
13174,-1348,26,1544,14,15,-26,497,522
13184,-1315,4,1531,9,15,-27,495,521
13194,-1308,-10,1530,18,7,-22,501,520
13204,-1284,-62,1569,12,12,-10,499,526
13214,-1288,2,1572,19,17,0,499,522
13224,-1278,0,1580,17,16,4,502,519
13234,-1311,55,1567,17,23,-3,501,520
13244,-1758,-196,1551,-1,-75,3,445,545
13254,-2684,-649,1860,-24,-174,-1,481,540
13264,-1245,879,1960,-124,-4,-50,492,524
13274,-1967,-286,1442,131,-13,-51,491,520
13284,-1316,149,1705,-114,-2,0,497,523
13294,-909,580,1727,67,23,-58,494,518
13304,-1957,-614,1283,10,-24,-15,503,523
13314,-1086,627,1903,-25,-26,-8,495,518
13324,-1682,-308,1520,89,6,-34,496,523
13334,-1433,-54,1501,-38,18,-44,495,525
13344,-1187,266,1760,28,2,-38,499,525
13355,-1527,-190,1515,30,38,-39,502,523
13364,-1148,163,1614,0,39,-30,498,521
13374,-1332,-71,1521,31,46,-23,501,519
13384,-1334,10,1529,0,44,-16,499,519
13394,-1308,53,1572,18,6,-16,502,522
13404,-1443,-36,1514,5,23,-24,502,524
13414,-1245,65,1585,15,9,-30,499,520
13424,-1393,-54,1524,24,15,-30,505,518
13434,-1267,5,1569,-2,30,-24,503,518
13444,-1364,-5,1544,19,18,-13,501,519
13454,-1283,-3,1605,4,32,-7,460,542
13464,-1821,-153,1731,-23,3,-12,229,761
13474,-823,24,1176,9,49,-12,228,761
13484,-963,106,1420,16,-16,-4,373,628
13494,-1192,-117,1030,41,13,-18,333,718
13504,-1460,-254,2024,-77,-87,-2,377,667
13514,-1328,-351,1532,44,33,-12,297,719
13524,-1532,132,1921,25,53,-7,387,683
13534,-1508,475,2075,56,28,-21,154,761
13544,-1001,159,1477,38,-26,29,300,761
13561,-1519,122,2788,4,32,-13,619,619
13568,-1398,-480,1687,116,65,-36,463,463
13574,-1018,393,1518,-47,9,-45,210,763
13584,-1232,-764,1413,32,0,-73,179,761
13594,-1308,497,1849,-89,103,-62,210,761
13604,-1690,181,1698,90,35,-27,121,761
13614,-988,-114,1358,-101,28,-40,259,761
13624,-1058,287,1719,20,10,-30,306,761
13634,-1433,-39,1381,-4,28,-12,219,756
13644,-873,532,1862,2,31,-23,365,678
13654,-723,17,912,-21,54,-70,417,634
13664,-920,371,1804,-9,38,-46,462,544
13674,-1445,0,1586,54,6,-40,493,535
13684,-1413,-87,1562,-8,-22,-25,500,525
13694,-1245,101,1581,18,2,-20,490,529
13704,-1558,-232,1503,21,-9,-10,498,523
13714,-1191,90,1555,0,-22,4,500,521
13724,-1348,-98,1599,37,-37,10,485,528
13734,-1433,104,1652,1,-7,-26,494,521
13744,-1125,202,1737,28,46,-74,496,519
13754,-1315,-28,1616,19,64,-86,496,525
13764,-1272,-147,1635,17,77,-56,500,524
13774,-1284,-184,1607,9,87,-2,490,539
13784,-1305,-110,1483,17,90,24,496,524
13794,-1321,47,1499,13,68,30,498,522
13804,-1415,112,1447,17,21,2,501,524
13814,-1390,173,1456,8,2,-39,499,523
13824,-1381,49,1449,19,-21,-66,500,517
13834,-1291,-38,1527,2,-47,-56,499,526
13844,-1253,-101,1601,16,-37,-30,500,520
13854,-1234,-166,1668,5,-14,5,497,521
13864,-1235,-2,1702,8,19,32,498,523
13874,-1251,28,1651,15,65,29,497,522
13884,-1323,139,1605,17,77,-3,498,521
13894,-1358,84,1522,13,75,-37,500,523
13904,-1361,78,1472,10,61,-59,494,521
13914,-1317,-55,1414,19,38,-50,499,520
13924,-1340,-113,1433,10,-8,-24,498,524
13934,-1266,-87,1472,14,-23,13,500,522
13944,-1344,-14,1545,5,-29,21,502,520
13954,-1282,65,1585,13,-14,21,497,521
13964,-1286,122,1606,15,-5,-4,501,519
13974,-1276,119,1619,13,10,-38,496,518
13984,-1281,25,1590,11,32,-60,501,520
13995,-1294,-42,1535,10,37,-56,500,522
14004,-1295,-73,1485,11,45,-25,501,518
14014,-1288,-49,1496,4,32,-14,499,520
14024,-1257,7,1489,17,10,4,500,520
14034,-1382,-20,1480,17,-6,2,502,522
14044,-1291,133,1592,4,-28,-19,498,518
14057,-1267,131,1667,11,-8,-50,507,507
14064,-1318,-28,1576,9,3,-44,508,508
14074,-1200,39,1643,6,26,-41,501,525
14084,-1279,-110,1550,18,44,-29,495,521
14094,-1250,-23,1575,8,45,-6,499,519
14104,-1333,33,1549,16,43,-7,496,521
14114,-1302,25,1490,11,27,-12,501,518
14124,-1383,53,1490,15,10,-22,497,529
14134,-1308,74,1526,5,10,-42,499,519
14144,-1298,16,1529,20,2,-44,499,522
14154,-1328,-106,1520,15,-12,-36,501,521
14164,-1284,54,1635,3,-1,-9,499,517
14174,-1287,-102,1537,7,18,-6,496,526
14184,-1273,21,1591,-2,7,-9,499,521
14194,-1334,-47,1575,45,11,-18,495,521
14204,-825,62,1605,-62,54,-23,409,618
14214,-126,272,1316,11,-30,-15,321,662
14224,-1554,-231,2087,26,12,-2,317,752
14234,-1661,-43,1466,45,-12,-5,329,679
14244,-912,184,1187,13,94,-31,316,669
14254,-1455,241,988,2,24,-22,308,627
14264,-1842,34,1725,-5,23,3,372,669
14274,-807,-244,1479,-41,46,-14,263,740
14284,-1114,264,1706,66,38,-26,279,761
14294,-579,-64,1241,-17,32,-19,242,761
14304,-1536,-329,1455,53,-58,-26,130,761
14314,-1605,-237,1351,-33,12,2,213,761
14324,-1232,348,2362,72,-6,5,149,761
14334,-1463,53,1394,39,-10,-18,293,710
14344,-1088,434,1893,-6,5,5,214,762
14354,-1719,-480,1689,40,-116,-4,196,761
14364,-833,53,1444,2,44,-30,252,749
14374,-1250,42,1469,11,7,-59,373,596
14384,-931,17,1659,-13,54,-70,435,626
14394,-1482,168,1880,15,20,-12,477,556
14404,-1381,-572,1305,61,17,-63,490,536
14414,-1535,456,1785,-65,10,-6,492,522
14424,-1390,-305,1491,68,6,23,497,522
14434,-1357,-81,1494,-14,-3,-31,496,527
14444,-1238,564,1788,-26,2,-17,496,526
14454,-1348,-279,1429,76,17,-24,498,533
14464,-1172,196,1608,-36,23,-35,504,522
14474,-1405,-100,1526,50,5,-31,499,520
14484,-1447,-23,1460,-34,-28,7,499,523
14494,-1238,102,1504,61,-56,10,446,550
14504,-1291,-37,1669,28,-16,-24,495,526
14514,-1155,278,1848,-23,31,-37,500,520
14524,-1338,-55,1680,31,75,-55,497,525
14534,-1236,43,1603,5,112,-59,502,522
14544,-1266,-175,1481,43,107,-55,498,524
14558,-1401,-131,1380,20,71,18,504,504
14565,-1314,34,1441,-2,35,31,513,513
14574,-1440,-15,1376,29,2,30,497,519
14584,-1336,190,1475,-11,-43,5,500,520
14594,-1393,146,1494,34,-58,-37,502,522
14604,-1279,26,1559,2,-60,-54,500,522
14614,-1248,9,1694,19,-33,-62,497,523
14624,-1211,-158,1674,9,15,-30,500,518
14635,-1163,-90,1696,12,56,2,498,521
14644,-1367,-62,1642,29,78,24,498,522
14654,-1267,28,1578,-2,93,16,498,520
14664,-1421,198,1513,25,64,-9,500,521
14674,-1379,1,1391,12,31,-33,500,524
14684,-1402,143,1473,16,4,-51,500,523
14694,-1355,-149,1420,11,-27,-48,491,530
14704,-910,221,1601,-4,84,-32,484,529
14714,-1262,-319,1517,85,-5,8,497,525
14724,-1115,-93,1678,-27,6,30,500,518
14734,-1101,210,1696,34,25,-9,499,520
14744,-1412,-206,1385,57,48,-11,499,524
14754,-990,226,1540,-31,67,-37,494,520
14764,-1193,-6,1443,60,73,-67,498,518
14774,-1448,-264,1419,-1,59,-44,499,519
14784,-1191,63,1569,4,16,-16,501,521
14794,-1437,-172,1479,36,23,7,500,521
14804,-1245,41,1492,2,1,1,501,517
14814,-1338,36,1519,16,-17,-10,500,521
14824,-1275,127,1608,6,8,-25,497,519
14834,-1297,35,1596,27,11,-49,501,518
14844,-1317,-36,1579,7,24,-52,497,524
14854,-1181,20,1625,16,40,-40,498,522
14864,-1349,-167,1507,26,44,-14,493,525
14874,-1277,26,1552,-10,35,4,499,522
14884,-1353,53,1545,22,28,-2,499,522
14894,-1389,29,1496,6,20,-10,502,520
14904,-1289,116,1516,14,1,-36,500,520
14914,-1417,-30,1544,20,-6,-40,449,579
14924,-1158,154,1697,20,-33,-30,264,761
14934,-1152,70,1443,57,-33,9,328,671
14944,-696,-9,1058,-46,99,-28,205,752
14954,-837,-473,1272,65,45,30,294,735
14964,-823,726,1576,-11,109,0,243,761
14974,-1520,19,1181,14,46,-9,239,761
14984,-1268,44,1691,-14,27,-26,329,648
14994,-1215,24,1606,6,-29,-34,25,761
15004,-1661,-401,1601,28,14,-27,136,761
15014,-1071,856,2307,-6,3,-14,24,761
15024,-2059,-307,1251,71,-32,29,68,761
15034,-1084,202,1688,-33,-13,13,25,761
15044,-1299,326,1768,41,30,15,27,761
15057,-2075,-343,1669,87,-20,-12,585,585
15065,-614,-203,1193,-16,-39,11,637,637
15074,-1907,-197,1440,119,-62,-22,263,761
15084,-1123,175,1672,-129,63,-50,343,665
15094,-874,34,1874,104,58,-26,441,574
15104,-1750,-542,1227,-27,-26,25,488,537
15121,-1913,-250,1371,11,0,1,497,497
15124,-1607,-196,1394,48,6,-28,519,519
15134,-1390,242,1670,-23,-2,-28,483,532
15144,-998,98,1563,45,-13,-66,497,528
15154,-1668,-144,1573,-7,-32,-57,500,524
15164,-1088,33,1735,-1,-1,-25,494,523
15174,-1427,-180,1534,34,3,-4,489,528
15184,-1262,-48,1521,0,33,27,476,534
15194,-1160,215,1658,21,38,3,498,523
15204,-1492,-3,1560,28,39,-29,498,522
15214,-1170,199,1615,-9,52,-57,495,529
15224,-1442,-117,1425,55,32,-64,498,520
15234,-1277,-59,1453,-32,10,-29,495,523
15244,-1289,-34,1533,42,-32,4,499,521
15254,-1387,-218,1474,3,-34,17,499,525
15264,-1187,272,1708,-3,-24,12,498,521
15275,-1322,-7,1634,36,24,-19,500,521
15284,-1219,208,1733,-7,45,-45,499,524
15294,-1214,-8,1651,40,88,-64,499,521
15304,-1310,-103,1559,-6,110,-45,497,520
15314,-1319,-36,1454,24,93,-23,496,518
15324,-1407,-125,1325,7,51,9,499,519
15334,-1398,48,1379,8,-17,20,499,523
15344,-1351,29,1414,10,-64,12,502,520
15354,-1336,125,1565,4,-71,-19,497,523
15364,-1248,67,1652,16,-58,-43,498,520
15374,-1252,-3,1732,13,-13,-48,501,520
15384,-1174,-38,1713,19,35,-42,471,522
15394,-440,46,1267,44,92,-11,411,631
15404,-1758,-540,1619,26,15,17,490,536
15414,-1187,337,1631,-71,100,-7,491,526
15424,-1564,-150,1352,103,53,-19,496,522
15434,-1036,286,1138,-106,124,-74,431,597
15444,-1661,701,2469,-35,34,-47,483,536
15454,-1029,-644,747,77,17,-52,485,557
15464,-1439,277,2051,-118,-87,-18,481,532
15474,-1619,316,1829,118,27,-29,481,528
15484,-1629,-579,1390,5,-44,-7,492,529
15494,-1135,439,2194,47,25,0,500,528
15504,-1140,-398,1200,73,107,-43,495,523
15514,-1236,36,1585,-71,74,-6,501,526
15524,-1213,267,1641,61,114,-18,494,533
15534,-1351,-124,1270,-12,96,-37,499,525
15544,-1296,167,1534,13,24,-17,493,522
15557,-1302,2,1484,18,-21,-30,504,504
15564,-1367,30,1491,-8,-45,-19,514,514
15574,-1290,-77,1500,22,-48,-20,500,520
15584,-1250,-9,1606,5,-29,-12,496,524
15594,-1078,32,1637,15,13,-16,500,519
15604,-1286,13,1667,11,25,-19,501,519
15614,-1238,25,1629,14,64,-24,498,521
15624,-1295,28,1545,16,68,-31,505,517
15634,-1315,-51,1497,14,68,-22,499,520
15644,-1432,14,1475,11,59,-26,499,522
15654,-1327,-6,1413,15,6,-13,442,616
15664,-1085,59,1371,-14,12,-28,265,761
15674,-1303,-92,1638,-44,38,-70,303,711
15684,-1371,136,1966,27,-28,9,327,656
15694,-1385,-70,1598,1,-28,-17,298,721
15704,-1570,11,1629,0,60,-37,393,666
15714,-1110,-175,993,-67,58,-73,201,761
15724,-1236,169,2175,-3,119,-28,362,692
15734,-2269,-41,1749,54,124,-38,196,761
15744,-1324,54,1560,21,98,-24,24,761
15754,-917,44,1562,-17,-18,-47,94,761
15764,-1933,161,1783,29,7,-37,25,761
15774,-1409,-64,1717,4,-40,-8,302,728
15784,-1493,-250,1322,-7,-79,14,25,761
15794,-895,546,1319,14,48,-29,24,761
15804,-634,357,1778,24,42,-18,293,743
15814,-1690,-50,1287,12,5,-25,267,761
15824,-1066,-5,1810,-32,52,-36,290,694
15834,-1325,119,1720,99,73,-13,400,606
15844,-1508,-94,1302,2,51,-20,428,584
15854,-1133,112,1534,-10,46,-28,473,546
15864,-1246,31,1486,31,77,-20,485,538
15874,-1230,-148,1302,13,10,-20,496,528
15884,-1271,-8,1518,4,-28,-4,498,531
15894,-1141,55,1546,30,-15,-12,494,523
15904,-1332,-163,1503,26,-26,-17,497,521
15915,-1331,7,1642,-8,11,-13,499,525
15924,-1161,94,1618,16,23,-14,495,521
15934,-1377,-137,1492,18,45,-7,478,527
15944,-1183,55,1541,-3,17,-9,484,533
15954,-1399,-3,1459,15,1,-19,483,531
15964,-1362,5,1455,-6,-21,-15,473,530
15974,-1251,51,1559,27,-34,-21,473,532
15984,-1306,-28,1662,1,-2,-30,478,535
15994,-1147,118,1755,13,52,-50,474,536
16004,-1292,-91,1658,23,78,-51,469,535
16014,-1270,3,1621,7,91,-37,482,536
16024,-1323,-55,1458,26,101,-21,468,532
16034,-1389,-59,1358,9,46,-11,485,533
16044,-1358,42,1402,16,21,-5,474,531
16057,-1382,34,1431,15,-37,-29,523,523
16064,-1303,92,1525,4,-56,-30,518,518
16074,-1287,-13,1590,16,-55,-40,487,537
16084,-1238,-15,1676,6,-24,-28,487,528
16094,-1229,-48,1679,13,4,-22,488,528
16104,-1261,-48,1679,16,65,-16,492,529
16114,-1250,18,1600,15,73,-4,494,520
16124,-1336,8,1527,14,76,-8,492,526
16134,-1323,47,1487,12,58,-12,485,529
16144,-1367,23,1439,17,33,-24,501,523
16154,-1368,5,1437,11,-7,-25,498,524
16164,-1326,-18,1489,14,-24,-18,498,520
16174,-1318,-34,1536,7,-33,-14,494,521
16184,-1284,7,1599,11,-31,-6,497,520
16194,-1268,29,1616,11,-6,-16,498,527
16204,-1292,14,1642,13,12,-17,499,525
16214,-1281,49,1633,5,31,-16,496,519
16224,-1278,0,1604,16,63,-24,499,520
16234,-1410,-40,1543,13,42,-20,501,522
16244,-1335,53,1560,1,52,-9,499,520
16254,-1298,36,1491,24,41,-22,496,519
16264,-1447,-63,1461,14,-1,-10,501,523
16274,-1261,115,1560,5,-14,-26,501,520
16284,-1369,-25,1509,29,-28,-22,499,524
16294,-1351,-51,1549,5,-27,-21,500,523
16304,-1241,102,1640,11,-16,-23,500,519
16314,-1311,-55,1589,20,16,-24,502,517
16324,-1263,-1,1599,2,29,-28,497,525
16334,-1284,24,1601,15,40,-19,500,520
16344,-1318,-2,1569,8,45,-26,498,521
16354,-1314,29,1543,5,47,-26,496,520
16364,-1347,4,1514,15,40,-28,500,520
16374,-1351,-4,1495,8,19,-26,500,521
16384,-1356,-7,1494,9,15,-22,500,519
16394,-1297,-13,1531,17,-5,-22,499,520
16404,-1295,9,1558,16,-7,-17,503,519
16414,-1294,-4,1581,18,4,-17,496,521
16424,-1220,25,1563,10,22,-23,496,523
16434,-1240,30,1558,14,26,-23,476,563
16444,-2463,-128,1349,-8,-19,-10,360,669
16454,-986,-146,1550,8,-10,8,333,703
16464,-1151,79,1617,6,21,-24,319,688
16474,-1104,-2,1116,-12,6,-11,348,645
16484,-1315,-61,1343,-57,59,-54,290,761
16494,-2080,-118,1668,37,22,-21,310,695
16504,-1586,-150,891,-34,32,-7,245,762
16514,-1187,10,1049,-3,32,-42,96,761
16524,-1044,367,2409,-14,5,7,239,761
16534,-1564,-212,1700,92,-25,-9,24,761
16544,-2160,-311,2166,-12,-127,35,25,761
16559,-1926,173,1953,10,20,-13,510,510
16565,-994,142,1151,11,67,-35,386,386
16574,-1690,81,2385,58,-58,19,231,761
16584,-1043,167,1662,-22,1,-1,225,761
16594,-2219,-35,1966,50,-37,-22,287,761
16604,-714,549,2204,-32,65,-16,350,758
16614,-1775,-233,1422,113,-15,-34,434,584
16624,-1773,-424,1524,-61,-3,-26,492,530
16634,-1052,567,1841,0,3,-44,494,525
16644,-1878,-482,1415,39,24,-34,497,525
16654,-1104,371,1752,-40,10,-9,491,529
16664,-1359,-50,1514,74,13,-24,498,520
16674,-1510,-7,1542,-38,12,-13,497,527
16684,-1295,85,1548,43,-10,-24,495,531
16694,-1488,-153,1372,-18,-30,-2,496,527
16704,-1266,224,1567,10,-31,-6,492,519
16714,-1201,-107,1489,18,-40,-23,497,522
16724,-1314,83,1620,11,-39,-31,499,527
16734,-1214,-37,1691,12,-8,-32,500,521
16744,-1303,47,1697,16,52,-33,500,524
16754,-1164,-92,1613,15,80,-32,496,520
16764,-1277,38,1612,11,93,-18,499,521
16774,-1317,-80,1515,23,98,-18,498,520
16784,-1357,103,1512,3,95,-22,501,520
16794,-1374,-44,1388,19,43,-28,501,517
16804,-1347,31,1428,4,16,-23,501,517
16814,-1381,-7,1447,19,-20,-21,502,519
16824,-1324,-33,1476,5,-36,-16,496,523
16834,-1287,-1,1551,19,-43,-11,499,519
16844,-1236,-27,1622,4,-33,-6,497,523
16854,-1267,51,1695,11,-2,-15,499,520
16864,-1243,-11,1675,14,31,-15,500,522
16874,-1271,53,1649,14,86,-28,492,523
16884,-1269,-27,1546,21,83,-31,498,522
16894,-1357,-5,1510,14,67,-29,499,524
16904,-1376,-30,1464,16,50,-20,499,520
16914,-1351,-1,1446,10,13,-8,501,518
16924,-1367,-22,1453,15,-14,0,502,522
16934,-1335,13,1510,6,-34,-8,502,520
16944,-1301,39,1574,13,-44,-10,498,518
16954,-1280,22,1620,6,-21,-18,497,523
16964,-1258,36,1643,13,-6,-27,500,523
16974,-1267,7,1633,17,15,-28,500,520
16984,-1337,10,1624,8,26,-30,502,519
16994,-1314,4,1625,6,55,-28,499,521
17004,-1284,-4,1545,19,56,-17,498,521
17014,-1377,-55,1514,15,27,-13,500,523
17024,-1295,52,1522,12,47,-14,496,523
17034,-1369,-8,1472,16,23,-16,496,519
17044,-1350,22,1495,4,3,-20,499,520
17061,-1330,-30,1526,8,5,-25,510,510
17069,-1304,18,1562,22,-17,-31,506,506
17074,-1264,22,1588,2,-4,-29,501,519
17084,-1307,-16,1603,13,6,-32,501,520
17094,-1290,8,1585,13,25,-20,499,522
17104,-1263,15,1591,13,36,-28,500,524
17114,-1260,-3,1557,11,37,-11,496,520
17124,-1271,-33,1525,18,40,-23,501,518
17134,-1302,14,1559,7,30,-22,502,521
17144,-1339,15,1532,17,26,-22,499,519
17154,-1318,-8,1523,15,20,-18,497,522
17164,-1298,18,1535,13,20,-17,499,519
17174,-1342,-16,1523,16,5,-23,502,518
17191,-1175,-4,1899,72,-17,10,574,574
17195,-484,173,1329,-38,78,-62,575,575
17204,-1430,-394,1755,30,-17,-12,286,733
17214,-1031,138,2054,14,-31,12,382,642
17224,-1728,-104,2486,72,5,6,250,685
17234,-1399,-218,1302,-19,83,-42,250,761
17244,-2020,-141,1788,52,6,10,313,730
17254,-1407,-185,1477,-12,39,-20,327,666
17264,-1557,205,1839,0,22,-13,315,761
17274,-1435,95,1437,52,13,-23,222,761
17284,-1313,67,1726,-16,3,-22,259,761
17294,-1414,75,1459,1,11,-40,313,730
17304,-1492,-67,1489,1,-46,3,306,694
17314,-596,454,1937,39,38,-22,323,669
17324,-1260,270,1481,-34,-22,-35,230,743
17334,-1197,353,1705,-9,-12,-17,285,720
17344,-1357,-120,1523,16,24,-36,378,702
17354,-1265,72,1618,12,33,-34,439,592
17364,-1642,-80,1611,33,16,-30,434,612
17374,-1184,37,1601,0,43,-16,492,525
17384,-1350,1,1453,35,22,-19,497,523
17394,-1341,-109,1437,1,3,-16,500,522
17404,-1199,168,1571,-1,-3,-27,498,519
17414,-1428,-176,1434,27,-16,-12,501,524
17424,-1152,148,1631,-12,-11,-11,495,527
17434,-1371,-74,1602,35,-19,-20,488,527
17444,-1282,-4,1577,-8,11,-22,500,523
17454,-1237,26,1617,27,12,-25,497,520
17464,-1319,-111,1520,12,15,-2,497,534
17474,-1262,74,1567,19,11,-12,501,520
17484,-1248,28,1601,10,34,-32,499,519
17494,-1242,85,1617,18,48,-51,501,522
17504,-1291,-100,1558,22,52,-53,501,520
17514,-1266,-20,1597,9,72,-32,496,521
17524,-1302,-94,1500,22,64,-14,501,520
17534,-1334,-25,1472,-1,47,3,498,525
17544,-1335,14,1440,21,19,0,496,527
17557,-1365,-6,1468,15,-7,-20,513,513
17564,-1347,113,1529,6,-29,-23,501,501
17574,-1314,1,1556,15,-26,-34,501,521
17584,-1280,-11,1612,12,-7,-33,498,524
17594,-1233,-51,1629,15,8,-21,502,521
17604,-1270,-35,1642,14,30,-13,497,523
17614,-1265,-29,1623,15,49,-10,499,521
17624,-1290,36,1570,8,67,3,496,523
17634,-1349,37,1513,14,54,-6,500,522
17644,-1358,57,1485,9,31,-14,500,526
17654,-1347,28,1476,20,21,-25,495,522
17664,-1339,-45,1474,7,-10,-21,497,521
17674,-1281,-14,1529,8,-17,-15,495,521
17684,-1280,-28,1577,15,-11,-7,500,523
17694,-1316,6,1597,16,-12,-6,500,520
17704,-1276,55,1640,17,21,-12,500,522
17714,-1314,47,1610,20,23,-17,500,521
17724,-1262,23,1572,10,40,-32,499,521
17734,-1219,-5,1507,25,45,-32,496,523
17744,-1326,-106,1456,18,13,-30,502,520
17754,-1273,34,1537,11,28,-23,502,519
17764,-1340,-91,1460,27,2,-6,496,523
17774,-1316,-16,1517,-6,-8,-6,496,521
17784,-1268,121,1579,17,-7,-16,503,524
17794,-1344,-23,1542,13,-1,-26,501,520
17804,-1253,80,1635,10,23,-37,500,520
17814,-1293,-19,1592,21,20,-43,498,521
17824,-1267,-43,1576,12,33,-28,502,522
17835,-1268,-29,1566,21,37,-16,501,518
17844,-1379,-39,1550,11,24,-2,502,521
17854,-1331,59,1543,11,37,-6,498,522
17864,-1388,53,1524,17,22,-22,498,521
17874,-1321,13,1535,14,9,-29,497,523
17884,-1329,55,1564,12,14,-40,502,517
17894,-1303,-23,1568,13,4,-30,500,517
17904,-1302,-14,1604,11,11,-18,501,519
17914,-1270,-43,1549,11,38,-13,501,521
17924,-1309,27,1665,7,38,2,471,543
17934,-1321,-21,1511,30,29,-3,453,575
17944,-1753,74,2017,-40,-37,14,320,708
17954,-1496,-133,1886,51,43,-13,284,761
17964,-1009,-52,1238,-21,-59,-3,275,692
17974,-1547,156,1866,77,8,2,271,761
17984,-1214,-39,1598,-39,53,-40,329,687
17994,-718,318,1640,23,57,-11,300,680
18004,-1194,27,1957,16,69,-11,319,712
18014,-1286,252,1771,21,51,-20,331,759
18024,-1525,-206,1641,11,37,-29,210,761
18034,-1615,275,1717,-18,44,-42,25,762
18044,-2241,-421,1782,48,-114,6,230,761
18058,-1200,-180,1533,6,0,-28,500,500
18065,-1506,350,1558,39,5,-3,607,607
18074,-1505,-189,1662,-2,6,-16,290,761
18084,-1044,378,1592,29,53,0,153,761
18094,-746,87,1414,9,87,-49,407,652
18104,-1248,325,1729,21,30,-18,428,666
18114,-1480,-178,1737,58,39,-34,448,590
18124,-1570,-105,1557,-10,26,-36,494,532
18134,-1219,102,1598,13,13,-29,484,536
18144,-1581,-154,1457,27,10,-23,490,533
18154,-1373,-18,1472,-13,-10,-9,497,523
18164,-1242,95,1493,10,-21,-11,495,523
18174,-1461,-102,1497,22,-34,-14,498,521
18184,-1122,142,1672,-4,-21,-17,497,521
18194,-1280,-31,1651,28,10,-39,501,520
18204,-1260,7,1676,0,35,-33,502,520
18214,-1152,16,1645,24,70,-35,492,523
18224,-1426,-86,1552,9,52,-23,503,519
18234,-1345,60,1584,6,55,-13,500,528
18244,-1346,-15,1492,20,57,-26,499,518
18254,-1319,-8,1457,8,35,-17,499,521
18264,-1298,9,1489,13,19,-15,501,521
18274,-1395,10,1523,7,-15,-15,501,521
18284,-1272,33,1584,10,-9,-15,494,521
18294,-1320,-3,1574,20,-1,-18,499,519
18304,-1274,16,1582,6,11,-17,499,524
18314,-1307,-1,1593,16,19,-19,498,519
18324,-1292,-24,1568,10,17,-14,499,519
18334,-1261,33,1593,9,39,-13,496,520
18344,-1308,-28,1559,19,29,-16,500,519
18354,-1316,31,1556,8,27,-17,501,521
18364,-1321,-1,1525,24,32,-13,499,519
18374,-1294,17,1512,10,24,-21,502,521
18384,-1325,26,1548,15,13,-17,499,523
18394,-1297,-3,1555,8,-2,-18,498,523
18404,-1312,23,1582,15,-1,-10,499,524
18414,-1287,4,1562,3,26,-24,496,522
18424,-1277,24,1565,21,30,-17,500,519
18434,-1327,-31,1585,14,29,-15,498,525
18444,-1294,45,1566,12,25,-17,497,522
18454,-1372,6,1506,7,14,-29,465,569
18464,-1633,19,1632,-16,1,-32,479,526
18475,-1218,224,1605,20,30,-44,495,524
18484,-1535,-50,1440,2,-15,-23,496,519
18494,-1014,261,1618,-20,21,-26,502,521
18504,-1461,-88,1575,41,-5,-31,498,524
18514,-1640,-143,1641,-13,6,-13,501,525
18524,-1302,144,1784,27,15,-23,496,517
18534,-1491,-191,1502,23,39,-17,502,521
18544,-1258,158,1634,-12,24,-20,498,523
18557,-1223,101,1548,18,27,-23,513,513
18565,-1385,-20,1535,8,27,-25,506,506
18574,-1310,20,1532,20,16,-19,497,521
18584,-1358,-35,1550,4,13,-20,499,520
18594,-1315,37,1591,17,-1,-22,499,524
18604,-1353,-7,1573,12,8,-25,497,522
18614,-1263,67,1613,12,13,-16,496,519
18624,-1325,-51,1575,18,9,-25,497,522
18634,-1314,20,1597,-3,25,-25,498,519
18644,-1269,19,1581,20,28,-21,502,523
18654,-1328,-35,1510,10,27,-20,497,525
18664,-1259,56,1559,13,31,-18,500,521
18674,-1358,-71,1494,29,18,-13,500,521
18684,-1301,31,1579,-5,2,-12,443,561
18694,-1104,411,1376,50,57,-27,272,663
18704,-1224,40,1452,-24,0,-16,285,761
18714,-1841,-76,1794,68,-13,17,321,683
18724,-1153,-49,1477,35,27,-13,315,718
18734,-1061,148,1321,-14,-2,-9,343,690
18744,-1562,-222,1616,12,-10,3,352,728
18754,-1885,327,1470,-17,14,-4,401,619
18764,-1460,49,1782,37,45,-26,92,761
18774,-808,402,1078,18,80,-64,34,762
18784,-1475,266,1917,56,13,-9,27,761
18794,-1544,-32,1644,-32,-21,-8,220,761
18804,-1608,-454,1044,-1,-10,-28,187,761
